"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","subscribe","not_contacted"
"2918",81,"8","0",7,"0","1","0","0","3","0",2,999,0,"0",-1.8,93.075,-47.1,1.365,5099.1,"0",1
"15988",24,"5","1",1,"0","0","0","0","0","2",17,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"4740",54,"0","0",8,"0","0","0","1","3","0",1,2,1,"2",-1.8,93.075,-47.1,1.365,5099.1,"0",0
"15819",64,"1","0",8,"0","1","0","0","4","2",1,999,2,"1",-2.9,92.201,-31.4,0.884,5076.2,"0",1
"15174",29,"11","1",8,"0","0","0","1","1","1",10,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"3166",35,"2","0",7,"0","0","0","1","2","0",3,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"17778",51,"5","0",6,"0","1","0","1","2","1",2,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"6900",49,"5","0",5,"1","1","0","1","2","2",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"9053",23,"10","1",5,"0","1","1","0","6","1",3,6,2,"2",-1.1,94.199,-37.5,0.879,4963.6,"1",0
"8551",40,"9","2",6,"1","0","1","1","0","0",2,999,0,"0",1.4,93.918,-42.7,4.958,5228.1,"0",1
"8937",34,"6","0",8,"1","0","0","0","4","2",2,999,0,"0",1.4,93.444,-36.1,4.968,5228.1,"1",1
"3359",53,"2","0",6,"0","1","0","1","2","3",1,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"10903",35,"6","1",3,"1","0","0","1","1","0",2,999,0,"0",1.4,94.465,-41.8,4.866,5228.1,"0",1
"6744",38,"6","2",6,"0","0","0","0","1","3",1,999,1,"0",-2.9,92.963,-40.8,1.26,5076.2,"0",1
"6942",44,"2","0",7,"1","1","0","0","0","2",1,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"9760",33,"2","0",7,"0","0","0","0","4","0",1,999,0,"0",1.4,93.444,-36.1,4.963,5228.1,"0",1
"16727",43,"6","2",5,"0","1","0","0","2","3",1,999,0,"0",-1.8,92.893,-46.2,1.281,5099.1,"0",1
"3583",36,"2","3",7,"0","1","0","0","0","3",3,999,0,"0",-2.9,92.469,-33.6,1.029,5076.2,"0",1
"11279",31,"2","0",8,"0","0","0","0","7","2",2,12,3,"1",-1.1,94.601,-49.5,0.982,4963.6,"0",0
"15308",36,"0","0",8,"0","1","0","1","2","2",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"13103",35,"5","0",7,"0","0","0","0","0","2",2,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"13414",31,"5","0",5,"0","0","0","1","1","1",2,999,0,"0",1.4,94.465,-41.8,4.96,5228.1,"0",1
"16664",43,"6","0",6,"0","1","0","0","0","1",22,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"19835",42,"6","0",8,"0","0","0","0","0","4",1,999,0,"0",1.4,93.918,-42.7,4.957,5228.1,"0",1
"13451",36,"7","2",6,"0","1","0","0","5","4",3,999,0,"0",-0.1,93.2,-42,4.021,5195.8,"0",1
"3605",59,"5","0",3,"0","1","1","0","10","2",4,999,0,"0",-1.8,92.843,-50,1.51,5099.1,"0",1
"8840",33,"7","1",7,"0","1","0","0","10","4",1,999,0,"0",-1.8,93.369,-34.8,0.653,5008.7,"1",1
"9572",51,"1","2",6,"1","1","0","0","5","5",1,999,0,"0",-0.1,93.2,-42,4.076,5195.8,"0",1
"759",45,"7","0",1,"0","0","0","1","1","3",16,999,0,"0",1.4,93.5738277602099,-41.8,3,5228.1,"0",1
"12923",52,"8","0",6,"1","1","1","2","1","4",2,999,0,"0",1.4,94.465,-41.8,4.959,5228.1,"0",1
"418",37,"6","0",8,"0","0","0","1","4","4",1,999,0,"0",1.4,93.444,-36.1,4.963,5228.1,"0",1
"5396",46,"3","0",8,"0","0","0","0","4","2",1,999,0,"0",1.4,93.444,-36.1,4.966,5228.1,"0",1
"19785",31,"6","0",8,"0","1","0","0","5","0",1,999,0,"0",-0.1,93.2,-42,4.076,5195.8,"0",1
"16684",45,"5","0",4,"1","1","0","1","2","0",2,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"19346",27,"10","1",8,"0","0","0","0","2","3",1,999,1,"1",-1.8,92.893,-46.2,1.334,5099.1,"0",1
"9351",30,"5","0",5,"0","1","1","0","2","1",1,999,0,"0",-1.8,92.893,-46.2,1.299,5099.1,"0",1
"10928",31,"2","0",8,"0","0","0","0","5","3",1,0,1,"1",-0.1,93.2,-42,4.12,5195.8,"0",0
"10959",41,"5","3",3,"0","2","0","0","0","0",6,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"2601",29,"6","0",6,"0","0","2","0","2","3",1,999,1,"1",-1.8,92.893,-46.2,1.281,5099.1,"0",1
"17884",32,"3","0",6,"1","0","0","1","1","1",3,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"1",1
"7602",55,"5","2",3,"0","0","1","0","0","2",3,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"13275",26,"7","0",7,"0","1","0","0","0","2",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"2756",46,"5","0",4,"0","1","1","0","4","1",2,999,0,"0",1.4,93.444,-36.1,4.965,5228.1,"0",1
"9410",39,"2","0",8,"1","0","0","0","4","0",2,999,0,"0",1.4,93.444,-36.1,4.962,5228.1,"0",1
"10346",54,"6","0",8,"0","0","0","1","2","3",7,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"13951",32,"2","1",8,"0","1","0","0","2","3",4,999,0,"0",-1.8,92.893,-46.2,1.281,5099.1,"0",1
"16187",28,"5","0",4,"1","1","0","0","2","1",6,999,0,"0",-1.8,92.893,-46.2,1.299,5099.1,"0",1
"2695",49,"5","0",6,"1","1","0","0","4","0",1,999,0,"0",1.4,93.444,-36.1,4.963,5228.1,"0",1
"12512",36,"8","0",6,"0","1","0","0","3","0",6,999,0,"0",-1.8,93.075,-47.1,1.435,5099.1,"0",1
"14177",44,"6","1",8,"0","0","0","0","1","2",2,0,1,"2",-2.9,92.963,-40.8,1.262,5076.2,"1",0
"7765",36,"9","0",3,"0","1","0","0","0","1",2,999,0,"0",1.4,93.918,-42.7,4.962,5167,"0",1
"13630",59,"6","0",8,"0","1","0","0","4","3",3,999,0,"0",-1.7,94.027,-38.3,0.903,4991.6,"0",1
"3816",28,"0","1",1,"0","1","0","1","2","0",1,999,0,"0",1.1,93.994,-36.4,4.855,5191,"0",1
"15249",53,"2","0",7,"1","0","0","1","0","3",3,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"9090",39,"6","1",6,"0","1","0","0","10","2",3,999,0,"0",-1.8,92.843,-50,1.687,5099.1,"1",1
"5680",41,"2","0",1,"0","0","0","0","4","2",1,999,0,"0",1.4,93.444,-36.1,4.966,5228.1,"0",1
"5512",25,"5","1",3,"0","1","0","1","2","3",1,999,0,"0",1.1,93.994,-36.4,4.858,5191,"1",1
"10137",37,"2","1",8,"0","1","1","0","4","0",1,999,0,"0",1.4,93.444,-36.1,4.962,5228.1,"0",1
"7848",47,"8","0",3,"0","2","2","1","5","1",1,999,0,"0",-0.1,93.2,-42,4.191,5195.8,"0",1
"19363",36,"3","1",6,"0","1","0","0","3","1",2,999,1,"1",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"5410",25,"5","1",4,"1","1","0","0","2","4",5,999,0,"0",-1.8,92.893,-46.2,1.25,5099.1,"0",1
"9119",28,"5","0",4,"0","1","0","0","2","0",4,999,0,"0",-1.8,92.893,-46.2,1.266,5099.1,"1",1
"14700",53,"6","0",8,"0","1","0","0","3","4",1,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"5991",35,"2","2",7,"0","0","0","0","4","2",3,999,0,"0",1.4,93.444,-36.1,4.968,5228.1,"0",1
"16201",44,"3","0",1,"0","1","1","1","0","3",3,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"0",1
"9670",48,"6","1",6,"0","0","1","0","0","4",7,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"9675",45,"5","0",3,"1","1","0","1","2","3",2,999,0,"0",1.1,93.994,-36.4,4.858,5191,"0",1
"18526",69,"8","0",6,"0","1","0","0","4","2",1,999,0,"0",-2.9,92.201,-31.4,0.883,5076.2,"0",1
"13155",50,"9","0",1,"0","1","0","1","1","0",1,999,0,"0",1.4,94.465,-41.8,4.866,5228.1,"0",1
"2624",32,"6","1",6,"0","1","0","1","0","0",2,999,0,"0",1.4,93.918,-42.7,4.958,5228.1,"0",1
"19013",29,"7","0",7,"0","0","0","0","0","4",2,999,0,"0",1.4,93.5738277602099,-42.7,4.957,5228.1,"0",1
"4171",30,"5","0",4,"1","1","0","0","2","1",1,999,0,"0",-1.8,92.893,-46.2,1.299,5099.1,"0",1
"3368",63,"8","2",8,"0","1","1","0","0","0",1,999,1,"1",-2.9,92.469,-33.6,1.072,5076.2,"0",1
"9224",51,"6","0",7,"0","1","0","1","2","4",2,999,0,"0",1.1,93.994,-36.4,4.864,5191,"0",1
"4137",49,"0","2",8,"1","0","1","1","2","3",2,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"12730",58,"6","0",8,"0","1","0","0","5","4",7,999,0,"0",-0.1,93.2,-42,4.021,5195.8,"0",1
"15382",51,"5","0",3,"0","0","0","0","2","3",4,999,0,"0",-1.8,92.893,-46.2,1.281,5099.1,"0",1
"6262",54,"6","0",6,"0","2","1","0","4","3",13,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"4595",35,"5","2",5,"1","1","0","0","0","0",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"6761",58,"5","0",3,"0","1","0","0","4","3",1,999,0,"0",1.4,93.444,-36.1,4.967,5228.1,"0",1
"17523",39,"3","3",6,"0","1","1","1","2","3",2,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"16098",45,"5","0",5,"1","0","0","0","0","5",3,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"4047",27,"9","0",6,"0","1","0","0","10","4",1,999,0,"0",-1.8,92.843,-50,1.531,5099.1,"1",1
"15025",42,"7","0",8,"1","0","0","0","5","2",2,999,0,"0",-0.1,93.2,-42,4.153,5195.8,"0",1
"13535",59,"0","0",3,"1","2","2","1","2","2",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"6082",30,"6","1",8,"0","0","0","1","1","0",1,999,0,"0",1.4,94.465,-41.8,4.958,5228.1,"0",1
"18369",52,"0","0",3,"1","1","0","1","2","2",2,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"3985",47,"0","0",8,"0","1","1","1","2","4",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"14694",46,"6","1",8,"0","1","0","1","1","1",1,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"10219",33,"5","1",4,"1","0","0","0","2","3",1,999,0,"0",-1.8,92.893,-46.2,1.281,5099.1,"0",1
"11266",54,"9","2",8,"0","1","1","0","5","0",1,999,0,"0",-0.1,93.2,-42,4.076,5195.8,"1",1
"11611",37,"11","0",7,"0","1","0","1","9","0",1,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"17633",34,"9","0",8,"0","0","0","0","4","0",3,4,1,"2",-2.9,92.201,-31.4,0.873,5076.2,"0",0
"16298",50,"5","2",3,"0","1","0","0","2","2",4,999,0,"0",-1.8,92.893,-46.2,1.291,5099.1,"1",1
"13542",30,"5","0",1,"1","1","1","1","2","4",2,999,0,"0",1.1,93.994,-36.4,4.864,5191,"0",1
"9853",52,"6","0",6,"0","1","0","0","5","3",1,999,0,"0",-0.1,93.2,-42,4.12,5195.8,"0",1
"68",58,"8","0",7,"0","1","0","0","0","4",2,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"19919",46,"9","2",3,"1","0","1","0","0","2",1,999,0,"0",1.4,93.918,-42.7,3,5228.1,"0",1
"10334",39,"0","2",8,"0","0","0","0","2","3",4,999,0,"0",-1.8,92.893,-46.2,1.281,5099.1,"0",1
"4722",47,"6","2",6,"0","0","0","0","4","2",6,999,0,"0",1.4,93.444,-36.1,4.966,5228.1,"0",1
"2860",86,"8","1",5,"1","0","0","1","1","3",1,999,0,"0",-1.7,94.055,-39.8,0.767,4991.6,"1",1
"19470",36,"6","1",6,"0","1","1","1","5","4",1,999,0,"0",-0.1,93.2,-42,4.021,5195.8,"0",1
"18355",55,"2","0",5,"0","1","0","1","1","2",2,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"18596",35,"3","1",6,"1","2","1","1","0","2",2,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"2828",47,"6","0",8,"0","0","1","0","9","1",1,999,0,"0",1.4,93.444,-36.1,4.963,5228.1,"0",1
"1904",30,"6","0",8,"1","1","0","0","4","1",2,999,0,"0",1.4,93.444,-36.1,4.963,5228.1,"0",1
"19576",47,"3","0",6,"0","0","1","0","2","4",2,999,2,"1",-1.8,92.893,-46.2,1.313,5099.1,"0",1
"209",53,"9","0",4,"0","2","2","1","2","2",5,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"9470",32,"6","0",4,"0","0","0","1","2","0",1,999,0,"0",1.1,93.994,-36.4,4.855,5191,"0",1
"14756",29,"5","0",6,"0","1","0","1","5","0",3,999,0,"0",-0.1,93.2,-42,4.076,5195.8,"0",1
"17796",57,"8","0",1,"0","0","0","0","4","3",3,999,0,"0",1.4,93.444,-36.1,4.967,5228.1,"0",1
"1490",37,"5","0",5,"0","1","0","0","3","1",3,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"16138",33,"2","1",7,"0","1","0","0","2","3",2,999,2,"1",-1.8,92.893,-46.2,1.334,5099.1,"1",1
"1945",33,"3","0",6,"0","0","0","0","0","2",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"6191",39,"5","0",4,"1","1","0","1","1","0",1,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"15082",59,"7","2",6,"1","1","0","1","2","4",2,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"11578",49,"5","0",5,"0","1","0","1","2","3",3,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"4984",29,"2","1",6,"0","1","0","0","4","3",3,999,0,"0",1.4,93.444,-36.1,4.965,5228.1,"0",1
"2937",37,"0","2",8,"0","2","0","0","5","3",1,999,1,"1",-0.1,93.2,-42,4.12,5195.8,"0",1
"13301",33,"6","1",8,"0","1","1","0","2","4",3,999,1,"1",-1.8,92.893,-46.2,1.313,5099.1,"1",1
"17881",41,"5","0",4,"0","1","0","0","5","3",2,999,0,"0",-0.1,93.2,-42,4.12,5195.8,"0",1
"12574",52,"6","0",6,"0","0","0","0","0","4",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"15675",32,"2","1",8,"0","1","0","0","4","2",1,999,0,"0",1.4,93.444,-36.1,4.968,5228.1,"0",1
"18879",43,"5","0",3,"0","1","0","1","1","3",1,999,0,"0",1.4,94.465,-41.8,4.959,5228.1,"0",1
"13802",38,"2","0",7,"0","1","0","1","2","0",1,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"19825",53,"11","2",3,"0","0","0","0","2","1",2,999,0,"0",-1.8,92.893,-46.2,1.299,5099.1,"0",1
"10404",31,"6","1",8,"0","1","0","1","0","4",1,999,0,"0",1.4,93.918,-42.7,4.959,5228.1,"0",1
"17903",32,"6","1",6,"0","1","0","1","1","3",2,999,0,"0",1.4,94.465,-41.8,4.864,5228.1,"0",1
"9135",45,"0","0",1,"0","1","0","0","3","2",3,7,1,"2",-1.8,93.749,-34.6,0.642,5008.7,"1",0
"9007",41,"6","2",8,"0","1","1","0","10","4",1,999,0,"0",-1.8,93.369,-34.8,0.653,5008.7,"1",1
"11612",48,"3","0",1,"1","0","0","0","2","1",2,999,0,"0",-1.8,92.893,-46.2,1.244,5099.1,"0",1
"3238",39,"3","0",6,"1","1","1","0","2","4",6,999,0,"0",-1.8,92.893,-46.2,1.313,5099.1,"0",1
"17460",50,"0","0",8,"0","1","0","0","5","2",1,999,0,"0",-0.1,93.2,-42,4.153,5195.8,"0",1
"18914",35,"0","1",6,"0","1","0","0","2","4",2,999,1,"1",-1.8,92.893,-46.2,1.313,5099.1,"0",1
"11766",37,"7","0",4,"0","0","0","1","2","1",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"989",56,"5","0",5,"1","1","0","0","0","4",1,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"10108",48,"6","2",8,"0","1","0","0","9","0",6,999,0,"0",1.4,93.444,-36.1,4.962,5228.1,"0",1
"12060",35,"2","0",8,"0","1","0","0","4","2",2,999,1,"1",-2.9,92.201,-31.4,0.883,5076.2,"0",1
"14138",32,"5","1",1,"0","1","0","1","0","2",7,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"1915",36,"2","0",8,"0","1","0","1","2","3",2,999,0,"0",1.1,93.994,-36.4,4.858,5191,"0",1
"11089",46,"5","0",5,"0","0","0","1","1","3",2,999,0,"0",1.4,94.465,-41.8,4.864,5228.1,"0",1
"18713",34,"2","0",8,"0","0","1","0","0","0",2,999,0,"0",1.4,93.918,-42.7,4.968,5228.1,"0",1
"13057",49,"5","0",3,"1","1","0","1","2","3",5,999,0,"0",1.1,93.994,-36.4,4.858,5167,"0",1
"1984",27,"3","1",7,"0","2","2","1","0","3",8,999,0,"0",1.4,93.918,-42.7,4.957,5228.1,"0",1
"11713",46,"2","2",7,"0","0","0","1","1","3",2,999,0,"0",1.4,94.465,-41.8,4.962,5228.1,"0",1
"18415",40,"8","0",8,"1","0","0","0","0","0",3,999,0,"0",1.4,93.918,-42.7,4.968,5228.1,"0",1
"13524",66,"1","1",3,"0","1","0","0","3","0",11,999,0,"0",-1.8,93.075,-47.1,1.365,5099.1,"0",1
"2089",47,"6","0",8,"1","1","1","0","3","4",2,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"2130",33,"5","0",5,"0","0","0","0","2","4",1,999,0,"0",-1.8,92.893,-46.2,1.313,5099.1,"1",1
"15901",50,"6","2",8,"0","0","0","0","5","0",1,999,0,"0",-0.1,93.2,-42,4.076,5195.8,"0",1
"1890",56,"5","0",3,"0","0","0","0","2","1",3,999,0,"0",-1.8,92.893,-46.2,1.244,5099.1,"0",1
"10979",80,"8","0",3,"0","0","0","0","2","1",1,3,3,"2",-1.8,93.876,-40,0.697,5008.7,"1",0
"20000",55,"5","0",5,"0","1","1","0","4","0",3,999,0,"0",1.4,93.444,-36.1,4.963,5228.1,"0",1
"13643",48,"6","0",6,"1","1","0","1","1","1",3,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"19869",58,"5","0",4,"1","0","0","1","1","1",1,999,0,"0",1.4,94.465,-41.8,4.865,5228.1,"0",1
"3141",30,"2","0",8,"0","0","0","1","2","1",4,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"6573",38,"6","0",6,"0","2","1","0","2","0",1,999,0,"0",-1.8,92.893,-46.2,1.327,5099.1,"1",1
"9533",38,"0","0",5,"1","0","0","1","2","4",1,999,0,"0",1.1,93.994,-36.4,4.855,5191,"1",1
"4653",43,"2","0",7,"0","0","0","1","1","0",2,999,0,"0",1.4,94.465,-41.8,4.866,5228.1,"0",1
"7712",59,"8","0",5,"1","1","0","0","4","3",1,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"1655",48,"6","0",5,"0","1","0","0","4","2",2,999,0,"0",1.4,93.444,-36.1,4.966,5228.1,"1",1
"17513",33,"2","1",7,"0","0","0","0","4","0",1,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"9590",56,"0","0",8,"0","0","0","0","5","3",2,999,0,"0",-0.1,93.2,-42,4.12,5195.8,"0",1
"11000",35,"6","2",6,"0","1","0","1","3","0",3,999,1,"1",-1.8,93.749,-34.6,0.635,5008.7,"1",1
"13546",33,"6","2",6,"0","1","0","1","2","2",2,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"1649",28,"10","1",6,"1","1","0","1","2","3",4,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"14175",23,"10","1",6,"0","1","0","0","3","0",3,999,0,"0",-1.8,93.075,-47.1,1.365,5099.1,"0",1
"288",44,"6","0",8,"1","1","1","0","4","3",2,999,0,"0",1.4,93.444,-36.1,4.967,5228.1,"0",1
"6768",35,"2","3",7,"0","1","1","0","4","3",4,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"0",1
"7626",55,"8","0",3,"0","0","0","0","0","3",1,999,0,"0",1.4,93.918,-42.7,4.963,5228.1,"1",1
"19983",42,"2","0",7,"1","1","0","1","2","4",3,999,0,"0",1.1,93.994,-36.4,4.864,5191,"0",1
"18625",44,"0","3",8,"0","1","0","0","3","0",2,999,0,"0",-1.8,93.075,-47.1,1.41,5099.1,"0",1
"7963",35,"5","0",4,"0","0","0","0","3","4",3,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"156",46,"5","0",1,"0","1","0","1","0","4",1,999,0,"0",1.4,93.918,-42.7,4.959,5228.1,"0",1
"5261",34,"2","0",7,"0","1","0","1","5","1",5,999,1,"1",-3.4,92.649,-30.1,0.722,5017.5,"0",1
"8667",27,"1","0",5,"0","0","0","1","2","0",14,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"15626",41,"3","0",6,"0","0","0","1","2","2",2,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"18850",50,"9","2",3,"1","0","0","1","2","4",1,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"15768",57,"5","0",5,"0","0","0","0","3","4",1,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"19404",34,"2","1",7,"0","0","0","1","1","0",8,999,0,"0",1.4,94.465,-41.8,4.866,5228.1,"0",1
"10009",39,"5","0",3,"0","0","0","0","2","0",1,999,0,"0",-1.8,92.893,-46.2,1.327,5099.1,"0",1
"19773",27,"3","1",8,"0","0","0","0","10","1",6,999,1,"1",-1.8,93.369,-34.8,0.652,5008.7,"0",1
"4045",39,"0","0",4,"0","1","0","1","2","0",2,999,0,"0",1.1,93.994,-36.4,4.86,5191,"0",1
"3008",33,"2","1",7,"0","0","0","0","2","0",2,999,0,"0",-1.8,92.893,-46.2,1.266,5099.1,"0",1
"238",49,"9","1",6,"1","0","0","1","1","0",1,999,0,"0",1.4,94.465,-41.8,4.961,5228.1,"0",1
"1950",30,"6","0",8,"0","1","0","0","4","2",3,999,1,"1",-2.9,92.201,-31.4,0.883,5076.2,"0",1
"15015",46,"2","0",8,"0","1","0","0","4","0",14,999,0,"0",1.4,93.444,-36.1,4.962,5228.1,"0",1
"6087",42,"2","0",7,"0","1","0","0","4","3",1,999,0,"0",1.4,93.444,-36.1,4.964,5228.1,"1",1
"13034",46,"1","0",5,"1","0","0","0","4","3",2,999,0,"0",1.4,93.444,-36.1,4.965,5167,"0",1
"15372",32,"2","0",8,"0","1","0","0","0","0",6,999,0,"0",1.4,93.918,-42.7,4.968,5228.1,"0",1
"9741",43,"0","0",8,"0","2","2","1","2","3",4,999,0,"0",1.1,93.994,-36.4,4.859,5191,"0",1
"2852",51,"11","0",8,"0","1","0","0","5","0",2,999,0,"0",-0.1,93.2,-42,4.076,5195.8,"0",1
"19400",65,"9","0",3,"0","0","0","0","1","1",2,999,0,"0",-2.9,92.963,-40.8,1.266,5076.2,"0",1
"676",56,"7","2",8,"0","0","0","0","3","3",2,999,0,"0",-1.8,93.075,-47.1,1.498,5099.1,"0",1
"19922",40,"5","0",4,"1","1","0","1","2","2",3,999,0,"0",1.1,93.994,-36.4,4.856,5191,"0",1
"14616",76,"8","2",3,"0","0","0","0","6","2",1,999,0,"0",-3.4,92.379,-29.8,0.788,5017.5,"0",1
"11985",33,"5","0",5,"0","0","0","1","2","3",1,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"15270",38,"3","1",8,"0","0","0","0","0","2",4,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"6457",28,"6","1",8,"0","0","0","0","0","0",2,999,0,"0",1.4,93.918,-42.7,4.968,5228.1,"0",1
"14512",59,"8","0",8,"1","1","0","0","4","3",3,999,0,"0",1.4,93.444,-36.1,4.965,5228.1,"0",1
"9556",30,"6","0",1,"0","0","0","0","0","1",11,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"2203",56,"5","0",4,"1","1","0","0","0","0",21,999,0,"0",1.4,93.918,-42.7,4.968,5228.1,"0",1
"8229",31,"5","0",5,"0","0","0","0","5","0",1,999,0,"0",-0.1,93.2,-42,4.076,5195.8,"0",1
"8994",37,"5","0",4,"0","1","0","0","0","1",5,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"9252",24,"5","0",5,"0","0","0","0","0","2",3,999,0,"0",1.4,93.918,-42.7,4.961,5228.1,"0",1
"10167",32,"2","0",7,"0","1","0","0","4","3",1,999,0,"0",-2.9,92.201,-31.4,0.879,5076.2,"1",1
"17721",25,"10","1",6,"0","1","0","0","6","0",3,999,0,"0",-1.1,94.199,-37.5,0.879,4963.6,"1",1
"6879",23,"5","1",5,"0","1","0","0","0","0",2,999,0,"0",1.4,93.918,-42.7,4.962,5228.1,"0",1
"3143",31,"3","1",6,"0","0","1","0","2","1",2,999,1,"1",-1.8,92.893,-46.2,1.299,5099.1,"0",1
"18465",28,"5","1",5,"0","1","0","0","3","0",1,2,1,"2",-1.8,93.075,-47.1,1.365,5099.1,"1",0
"7390",57,"3","0",5,"1","1","0","0","3","4",1,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"18261",50,"9","0",3,"0","0","0","0","4","1",2,999,0,"0",1.4,93.444,-36.1,4.965,5228.1,"0",1
"4662",57,"0","0",8,"0","0","0","0","6","4",2,6,2,"2",-1.1,94.199,-37.5,0.883,4963.6,"1",0
"4149",33,"5","0",6,"0","1","0","0","3","1",2,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"15781",23,"10","1",6,"0","0","0","0","7","3",1,3,1,"2",-1.1,94.601,-49.5,1.043,4963.6,"0",0
"16551",50,"3","1",3,"0","1","0","1","2","5",9,999,0,"0",1.1,93.994,-36.4,4.857,5191,"0",1
"2565",54,"5","1",5,"0","1","0","0","3","4",1,999,0,"0",-1.8,93.075,-47.1,1.405,5099.1,"0",1
"18757",40,"0","0",8,"0","1","0","0","5","4",1,999,0,"0",-0.1,93.2,-42,4.021,5195.8,"0",1
"8398",45,"6","0",8,"0","0","0","0","6","1",1,0,2,"2",-3.4,92.379,-29.8,0.797,5017.5,"1",0
"8106",32,"11","2",7,"0","1","0","1","1","1",1,999,0,"0",1.4,94.465,-41.8,4.947,5228.1,"0",1
"9400",31,"3","1",6,"0","1","0","0","0","0",5,999,0,"0",1.4,93.918,-42.7,4.968,5167,"0",1
"18027",44,"6","0",8,"0","1","0","1","7","3",1,999,0,"0",-3.4,92.431,-26.9,0.735,5017.5,"1",1
"12908",21,"6","1",6,"0","1","0","0","0","3",1,999,0,"0",1.4,93.918,-42.7,4.957,5228.1,"0",1
"17678",47,"5","0",5,"0","0","0","0","2","5",2,999,1,"1",-1.8,92.893,-46.2,1.291,5099.1,"0",1
